# white_amp(R mean-sqrt) : 2.6674027512284066
# time    color    white
2023.02603    2.377284302139948    0.2921381631983877
2023.02877    -4.923585972638448    -0.3554630155710843
2023.03151    2.307262842446998    0.15855576407359706
2023.03425    2.800277854352272    0.10437886423134524
2023.03699    -2.4734049102736124    -0.48935442596607004
2023.03973    11.614293191569127    0.3481531936831104
2023.04247    15.786794231308377    0.49478753126609476
2023.04521    10.951733774792151    0.14303173476409192
2023.04795    7.028448990867862    0.07286016578468857
2023.05068    5.323376612892945    0.17727273997511084
2023.05342    -6.215911541461064    -0.49049772443560524
2023.05616    3.7767930247141797    0.40173498866603286
2023.0589    -5.904854829856082    -0.23821170866422303
2023.06164    -6.965835179681871    -0.306529369130244
2023.06438    0.23979046256669623    0.15068564609749213
2023.06712    -2.4312509727076783    -0.2225775680594051
2023.06986    6.9198449124007055    0.2742196578061833
2023.0726    5.720833714182275    0.01409147645004527
2023.07534    7.067612695614551    nan
2023.07808    14.705900161877178    0.5883548792646103
2023.08082    4.341176574029139    -0.027500472300754808
2023.08356    1.7924860011400272    nan
2023.0863    -5.091827561270405    -0.3781937610059263
2023.08904    0.5543574508418554    0.07194816319321928
2023.09178    6.145157388549016    0.5701786155965873
2023.09452    -3.9972623647354495    -0.20510633818424084
2023.09726    -8.09815664717766    -0.42960675784980573
2023.1    2.181392769483477    0.25742647357523296
2023.10274    -4.171698974242633    -0.4297040301402184
2023.10548    9.6785940285251    0.3719587999670786
2023.10822    7.692295813763391    0.003799555451450054
2023.11096    14.32601382072988    0.4086634160751075
2023.1137    13.011306673448995    0.35575010392722106
2023.11644    -0.3530808728138002    -0.5536509255058402
2023.11918    32.291110314518065    1.5207830310466548
2023.12192    10.383070602111541    0.041898923781918285
2023.12466    7.6742905571128    0.15738875032535038
2023.1274    -5.95303836517586    -0.4146028260804968
2023.13014    -7.208817585605657    -0.2648755805247651
2023.13288    2.985563267894681    0.7283295491873716
2023.13562    -10.654575777395955    -0.5492370770051807
2023.13836    -1.8812776321776896    -0.4468449570248545
2023.1411    2.5014272864655043    0.1404707261626159
2023.14384    3.7475095513185552    0.05931414492281162
2023.14658    22.005950923991666    0.9607376386991398
2023.14932    8.536338632415156    -0.1143650345306515
2023.15205    6.665233587619554    -0.09227579001309572
2023.15479    8.813683479445132    0.204978170614865
2023.15753    7.778484630191139    0.0818496831284996
2023.16027    5.208346774227609    0.08953343373316436
2023.16301    15.676221805056098    1.7553708584580328
2023.16575    -5.8894942449636    -0.5483180009316779
2023.16849    -4.072729435850727    -0.13895185313013414
2023.17123    8.960105097233381    1.450802952394369
2023.17397    -16.43949994033139    -0.9293431763433837
2023.17671    -1.0797842740310237    0.226926863333611
2023.17945    -17.812671699892203    -1.3264841746140128
2023.18219    4.682326161336386    0.2888009439094228
2023.18493    10.985543106239874    0.4941673175518151
2023.18767    10.470065988465521    0.3171417359583284
2023.19041    -2.9899952017595384    -0.616485481372008
2023.19315    3.396365736539251    0.10160874897137928
2023.19589    25.180574878576504    2.120830808672654
2023.19863    -7.381436091471859    -0.4139185571256272
2023.20137    -10.105234560857417    -0.4878891027353216
2023.20411    -6.808634025631332    nan
2023.20685    -8.57948616830117    nan
2023.20959    -14.874894445354313    -0.4154399798757371
2023.21233    -25.47137605704463    -1.4180001927966543
2023.21507    18.115974188392574    1.2955778155055242
2023.21781    -0.5781133031520551    -0.708099526448793
2023.22055    9.679473898234768    0.23714819737743476
2023.22329    19.187716251934013    1.0333951902569893
2023.22603    3.586356037974289    -0.05834390619250618
2023.22877    -7.2028926909007485    -0.5605568966474195
2023.23151    1.2281229968146774    0.4181095518271234
2023.23425    0.12017519407151633    0.43810237994340673
2023.23699    -10.887516474767407    -0.3393494516229758
2023.23973    -10.314257993606358    -0.09559978627275356
2023.24247    -15.707434776728316    -0.38268904967834416
2023.24521    -10.545456618341513    -0.02240440002274191
2023.24795    -20.022758338347224    -0.5195705642453987
2023.25068    -11.495480531290315    -0.01754515470950757
2023.25342    -11.567325861593314    0.08668227912236759
2023.25616    -30.996863032534147    -1.1474051552772657
2023.2589    -20.398629097980997    -0.7056735718711771
2023.26164    -8.830727779977869    -0.029502379523790978
2023.26438    -0.4796491114709269    0.2679764423272202
2023.26712    -1.163036425256177    0.0050057299181363035
2023.26986    1.705864169067178    0.1946205383075048
2023.2726    -19.634455421561317    -0.7012409435688767
2023.27534    -7.798162826240683    0.33127113216924187
2023.27808    -12.506412041423358    0.013969507714444163
2023.28082    -19.957764527271486    -0.4546960410946994
2023.28356    -19.204621272639397    -0.4228467350416061
2023.2863    -14.685924285023585    -0.2513731066974856
2023.28904    -3.097613509218765    0.45604836908494484
2023.29178    -11.288964654276203    -0.2501464126962585
2023.29452    -14.90630752914152    -0.7245319029123642
2023.29726    -0.30364954853138215    nan
2023.3    16.382590394221786    0.9201175974563967
2023.30274    7.44651429219617    0.18380138794569945
2023.30548    -1.8660814859766814    -0.369150568641178
2023.30822    1.758985059959108    0.046350655057830537
2023.31096    1.782510858172274    0.17018715122170303
2023.3137    -0.004867929043951058    0.2119608767404051
2023.31644    -11.12511906226508    -0.406237807651296
2023.31918    -9.516008529577412    -0.14753340609220444
2023.32192    -11.181241576447086    -0.20778206581171688
2023.32466    -6.207595878435017    0.09974981009628081
2023.3274    -12.743225874233783    -0.5763097877362142
2023.33014    -0.5128522951548966    0.08771533846755108
2023.33288    7.015411439735595    0.36100611436999674
2023.33562    1.9543415983925803    -0.16876643392433
2023.33836    15.922528060002183    0.8789342694195383
2023.3411    -3.632452227561058    -0.5419922637801307
2023.34384    1.8514285291631052    -0.09572938492589467
2023.34658    9.575739605621486    0.5168788851500956
2023.34932    2.2069150364580112    0.03024430867791761
2023.35205    -3.0620276186514417    -0.14960784726628784
2023.35479    -6.015818043294177    -0.3378384684646667
2023.35753    -1.9009838686306169    -0.0885354365980735
2023.36027    9.727418669747946    0.7536830270086696
2023.36301    -4.731651954448896    -0.3089055125365725
2023.36575    -11.539106362699753    -0.817134305728457
2023.36849    8.857413849547155    0.6759291339727671
2023.37123    1.9611130636562306    0.06912465857189343
2023.37397    -2.632412744303844    -0.23418811520361693
2023.37671    9.82883326286197    -0.18650607360961757
2023.37945    -16.93987547403228    -4.90299183959414
2023.38219    13.375432608932794    0.6013906384616163
2023.38493    23.739416108312636    1.3636481460419354
2023.38767    -10.31641041581692    -0.846616741660279
2023.39041    -6.14730388903903    -0.27758001162497425
2023.39315    -6.99170772867736    -0.29031044959362884
2023.39589    6.862921459555068    0.7025035968133944
2023.39863    0.4239268382134318    0.1946557181414068
2023.40137    -21.00605504780314    -1.5172302179132338
2023.40411    9.354376470333175    0.5827555131247948
2023.40685    17.28459765319371    0.7182520231720453
2023.40959    4.438190831477882    -0.5644946711320902
2023.41233    21.920204737793426    0.7274959278710682
2023.41507    15.288756619517084    0.23784632022693764
2023.41781    11.483632272655969    nan
2023.42055    8.902717053849562    nan
2023.42329    16.522859793436794    0.8618175181025549
2023.42603    -7.132764484875143    -0.3892731454654621
2023.42877    -11.698732989252676    -0.3278201695947285
2023.43151    -18.92747616362523    -0.801527918166947
2023.43425    0.9155032987876597    0.45411231282737896
2023.43699    -1.156523963036828    0.027346605247589917
2023.43973    -2.369612982571036    -0.35652654937763195
2023.44247    8.852536928036361    0.12540892950845084
2023.44521    15.953489240717799    0.33005778547025777
2023.44795    21.79290580984015    0.4978389980488771
2023.45068    17.271599763272924    0.22712345947363133
2023.45342    19.88749351865748    0.5209593970819242
2023.45616    -0.831532141990122    -0.9491961932643731
2023.4589    25.102901106396992    1.0260266138243672
2023.46164    14.348832451801114    0.39116739045955384
2023.46438    4.059455337736672    -0.20819425836093686
2023.46712    -3.924454617573085    -0.5138210499581728
2023.46986    11.825789458860442    0.8450459311229714
2023.4726    -12.763480454546864    -0.8563717492536824
2023.47534    -2.525502478521487    -0.1872298089277451
2023.47808    3.8527131459878277    nan
2023.48082    12.394608853865165    0.10194213446015254
2023.48356    20.799096196087053    0.1995500703130304
2023.4863    38.11601155684954    1.482883803161613
2023.48904    11.678146323264205    -0.3792923719254695
2023.49178    5.052346983733575    -0.7565659456062797
2023.49452    33.687048628900634    1.7020648461352792
2023.49726    10.391173936915248    0.29037704287230426
2023.5    -19.544876613493802    -1.4838676663132695
2023.50274    3.9485926023222593    0.7070910690622636
2023.50548    -4.107540478088934    0.3449760985192496
2023.50822    -29.05983215769298    -1.4242438821398657
2023.51096    -13.873476323463732    -0.4376960225596207
2023.5137    7.570586787131019    0.9865950781074719
2023.51644    -4.959677268285304    0.182277971462935
2023.51918    -19.537945376723506    -0.6782606417399606
2023.52192    -19.116395460420687    -0.6438446898062118
2023.52466    -6.371931213401204    nan
2023.5274    3.7401159928562997    0.19573439542559523
2023.53014    3.8343285123456177    -0.2576415114211219
2023.53288    28.236172800468943    1.4759709101709362
2023.53562    5.765511921757349    0.07833631782194939
2023.53836    -6.627233636853395    -0.3024853205476319
2023.5411    -21.811528073879142    -0.2976119432062596
2023.54384    -30.804605673211896    -0.989736382132115
2023.54658    -23.987955442753425    -0.6982221165229703
2023.54932    8.079442921136287    1.2359072244960494
2023.55205    -13.742122083723897    -0.4458142512605594
2023.55479    1.3872627937921527    0.81547110878377
2023.55753    -36.11724759181739    -1.8943783030706385
2023.56027    6.655442481827653    1.0101086473789715
2023.56301    -12.434680831182929    -0.7276024898573095
2023.56575    8.816076349749185    0.4870006435404548
2023.56849    0.13838827730391667    -0.2755318799159925
2023.57123    20.131804443023213    1.284357701015594
2023.57397    -14.116253501685879    -0.9188553252793081
2023.57671    -3.690036115561819    0.2963445202163637
2023.57945    -18.597764890663    -0.46038631943321917
2023.58219    -22.088666885680187    -0.6406006948404368
2023.58493    -13.73167624471872    -0.07550331956744216
2023.58767    -9.848004636128424    -0.04328229760442426
2023.59041    -8.546440020071628    -0.3350930803524701
2023.59315    -0.9386410734120889    -0.2395310242264279
2023.59589    20.23825786690544    0.7806932475653063
2023.59863    15.901817357567504    0.30902416257429444
2023.60137    22.417740462737463    1.0794179868730183
2023.60411    -11.84352239604069    -0.9777338071792911
2023.60685    -11.386165168323402    -0.7601091723637907
2023.60959    7.635463082290748    0.4868809431753931
2023.61233    7.528906237074202    0.2569569300513246
2023.61507    8.375141597236224    0.36906835670893656
2023.61781    0.8348228504331501    nan
2023.62055    -12.247462966038762    -1.0068070560989266
2023.62329    3.8052705417610673    0.18265458412447
2023.62603    16.38371125332745    1.1416859616428283
2023.62877    -4.249753134315796    -0.29085301894360516
2023.63151    -18.62814487906398    -1.1834782973151476
2023.63425    10.113567731341917    0.8978393757288252
2023.63699    -6.204160507675976    -0.6646846697256414
2023.63973    8.71797938351719    0.12790390489887393
2023.64247    23.09391001222187    1.0628472037168066
2023.64521    5.587602543465461    -0.12248647430178661
2023.64795    5.996780574716707    0.372870497048722
2023.65068    -9.44288839639363    -0.28559083895489223
2023.65342    -17.484940510722694    -0.5456986714053222
2023.65616    -17.252043028673754    -0.38453029686947104
2023.6589    -7.863596969678397    0.4177090215991113
2023.66164    -16.44801989726179    -0.20939486366805227
2023.66438    -31.77842864939293    -1.5932660855947987
2023.66712    1.3865405900963617    0.42333996485335934
2023.66986    14.212253732065296    0.7776411207089016
2023.6726    3.3157773964989574    -0.44675414103843547
2023.67534    22.797681051551713    0.9482875281883842
2023.67808    7.94310404960703    0.07958001325139374
2023.68082    6.7595681155403184    0.9387407434649333
2023.68356    -17.167512596929495    -0.8590009639775573
2023.6863    -13.411914405691485    -0.4411878435550207
2023.68904    -7.655311099888841    -0.12540802959937736
2023.69178    3.95047151630135    0.6407583722595764
2023.69452    -4.462581819033417    0.22647030598054663
2023.69726    -20.02120099585787    -0.6417977830498955
2023.7    -30.387457979392398    -1.4027473871961895
2023.70274    7.010329184050518    0.9713462915474613
2023.70548    -1.1965981587450427    -0.1480097245683809
2023.70822    4.272652280840063    -0.042586895780193146
2023.71096    18.373613448713005    0.8324221663795726
2023.7137    -2.96642923907722    -0.9491509292960947
2023.71644    25.895151845725948    0.9685159346641186
2023.71918    17.514358410084032    0.33146359866251984
2023.72192    16.790926731479495    0.4395968683624645
2023.72466    -0.11115137335702041    -0.4707592779455463
2023.7274    4.572763965443896    0.1351987912150321
2023.73014    1.7538580810019804    nan
2023.73288    -4.5265552625104135    -0.5765710113600573
2023.73562    12.84006878260043    0.5556682067125926
2023.73836    9.649013593337882    0.049593705161660395
2023.7411    9.325254620086083    -0.12000145872442936
2023.74384    26.147968246714456    1.0677656930783037
2023.74658    1.9283081216933073    -0.7971467872991094
2023.74932    18.498668667334634    0.3516642068786453
2023.75205    22.114365253718297    0.8601621280099643
2023.75479    14.806420779921048    0.697319898763066
2023.75753    -29.637317564886906    -1.9243415004056708
2023.76027    -2.343923408502776    0.42064035674078415
2023.76301    -10.099207381286293    -0.0802370856251251
2023.76575    -7.529676212437919    -0.0006680904465330428
2023.76849    -14.680751327270503    -0.595029261288964
2023.77123    -0.6015708792823276    0.28546358492602675
2023.77397    -3.2286293951127654    -0.12182578259186005
2023.77671    0.7796669159995488    -0.058699807333820964
2023.77945    5.307186486176349    0.09114237682399207
2023.78219    11.992763064174946    0.38911150886963064
2023.78493    3.927662651390916    -0.2556975509992352
2023.78767    17.808039919962404    0.8601023817520783
2023.79041    -2.890981928977437    -0.5375142552689804
2023.79315    3.7663826459969743    0.11447390435451954
2023.79589    2.635803107592099    0.16108133550915094
2023.79863    -9.343640447712655    -0.13665186771680382
2023.80137    1.6581051971920782    1.691049259878505
2023.80411    -31.031232205886003    -0.9825426308476501
2023.80685    -32.90235101089836    -0.9686302324430827
2023.80959    -22.884443161391484    -0.4380476210057829
2023.81233    -5.205810289717028    0.33812835282915277
2023.81507    -4.0211291155229265    -0.08446526027852386
2023.81781    2.364910294909242    0.09838469498008173
2023.82055    5.7226553152502895    0.21655590193046237
2023.82329    7.124700749478368    0.19760659755014576
2023.82603    -1.7146162175201622    -0.4728496745206092
2023.82877    16.89057369820056    1.1183777880438193
2023.83151    -2.9513617658422104    0.06515679047703049
2023.83425    -21.129499206495346    -0.8449712447410604
2023.83699    -20.041537293817562    -0.4157197637378758
2023.83973    -13.476533831425806    0.14257662085324085
2023.84247    -21.094830782434954    -0.5089955211359687
2023.84521    -22.040702266649767    -0.027192382229429768
2023.84795    -18.9405637285201    -0.3849195026868024
2023.85068    -10.160134497854749    -0.11767054264482546
2023.85342    -3.4535770434232926    -0.06988671255163581
2023.85616    7.521846194784697    0.41514750892855634
2023.8589    7.799154798115706    0.3050363020555542
2023.86164    1.0159868666124825    -0.1381245983701347
2023.86438    3.65503757332431    0.20215722432804162
2023.86712    -4.363870743949397    -0.29354737307516743
2023.86986    -0.27251947522562436    0.10564906571645039
2023.8726    -0.7367366148698603    0.26603833406780353
2023.87534    -8.796248995077107    -0.07254745220078718
2023.87808    -19.13969047625615    -0.622155717302384
2023.88082    -14.144445090487496    -0.2064428992452303
2023.88356    -12.147134936615224    -0.28828717722469577
2023.8863    -5.815157076884221    -0.20059212547935434
2023.88904    7.708702276154394    0.39938456683905343
2023.89178    6.363463534210648    -0.02663600069750416
2023.89452    13.833614970994732    0.3360065514968529
2023.89726    14.238441045494625    0.36840744456703334
2023.9    9.209817421859544    0.1385387594940184
2023.90274    3.869558370459053    0.023983222613454203
2023.90548    1.066013556835791    0.17602288380712117
2023.90822    -10.023831447122854    -0.2823155886363047
2023.91096    -11.162815470526237    -0.08913816526534113
2023.9137    -19.84085864604759    -0.55445027032345
2023.91644    -14.427810476263447    0.09060664620347403
2023.91918    -19.7815581855687    -0.7953475645995418
2023.92192    0.022068514344143253    0.2618849135243808
2023.92466    9.87929224647474    0.6676101791734617
2023.9274    -0.9433932324874377    -0.3442421015135242
2023.93014    4.45442859806328    -0.0759845189689452
2023.93288    10.822999617207838    0.22233407227382962
2023.93562    14.44109312721698    0.37218096618206253
2023.93836    13.2958496042686    0.3864113541119849
2023.9411    4.212473604209669    -0.060407983574684465
2023.94384    -1.6496341941686339    -0.2286617359105243
2023.94658    2.1728342089863157    0.31781240324416205
2023.94932    -7.308983873321106    -0.13148520520208606
2023.95205    -12.107134717048142    -0.26647355251554394
2023.95479    -16.549493796483294    -0.45781639500038906
2023.95753    -9.98732180242118    -0.0557373022035943
2023.96027    -9.551610558377284    -0.3288797199108249
2023.96301    -2.2490616596166046    -0.17125297511006066
2023.96575    15.106947977078274    0.8305463486123461
2023.96849    3.587385729924121    -0.1930182599842447
2023.97123    7.171241837257078    0.07710650419238618
2023.97397    9.816672653415445    0.3829660089467204
2023.97671    2.078511567066312    -0.030018286027307717
2023.97945    -0.8973535524455865    -0.008649557356245285
2023.98219    -5.961241102203625    -0.10280961460607774
2023.98493    -6.410465314590569    0.08442401412514933
2023.98767    -19.09615206281306    -0.7957413273001706
2023.99041    -6.2442695980126235    0.08096230577679187
2023.99315    -3.3721600489544232    0.13312834265640872
2023.99589    -5.5885559583022335    -0.1306392643707479
2023.99863    -0.5363035448928386    0.23186540995336458
2024.00137    -10.155844857617412    -0.5385170214795334
2024.0041    0.2634128705753125    0.04538856305310324
2024.00683    2.6219973407988797    -0.01537975209267417
2024.00956    12.550904822973353    0.547894717122027
2024.0123    5.128067860841375    nan
2024.01503    4.038781966691445    nan
2024.01776    1.7554672515929166    nan
2024.02049    4.720306823655918    0.49191010679482616
2024.02322    -10.115719716962815    -0.20879040473961297
2024.02596    -18.467658236075778    -0.49997654899020816
2024.02869    -21.91982776729497    -0.6991051520276805
2024.03142    -9.638364934962532    -0.03992656148824025
2024.03415    -2.362745905892364    0.11801821185180117
2024.03689    0.6871649305160235    -0.004801554053348589
2024.03962    5.777749994064335    0.12397577980490482
2024.04235    9.389083594105283    0.2248722284053546
2024.04508    8.421104059235326    0.0980237058565816
2024.04781    10.377804330900709    0.33913572203971754
2024.05055    3.284553548949746    nan
2024.05328    -3.6510934034155347    -0.2577663349674766
2024.05601    0.771724084894299    0.2944175551930104
2024.05874    -9.858119245186472    -0.308046320611588
2024.06148    -10.754735205940442    -0.2518877146515628
2024.06421    -7.682958169226939    0.02732667700240654
2024.06694    -11.016456300255102    -0.29606100376519784
2024.06967    -7.575305939185634    -0.20255620523116313
2024.0724    -0.4472768289518463    0.09576009397449425
2024.07514    2.430638309106583    0.03644513131907434
2024.07787    3.951652284648648    -0.073952210303875
2024.0806    14.514117097919954    0.4661279868208812
2024.08333    5.942585918125588    -0.3669340104315397
2024.08607    23.323178770980878    0.8392975831108167
2024.0888    13.068230166919358    0.17469571419738905
2024.09153    8.426410086630941    0.08945747234201562
2024.09426    2.152595576291503    0.12860490202323405
2024.09699    -7.345516066531863    -0.2155013520652762
